id,coord,name,admin_region_id,admin_region_name,admin_region_zip_code,admin_region_insee
stop_area:SNCF:87761825,"{'lat': '0', 'lon': '0'}",,,,,
stop_area:SNCF:87313759,"{'lat': '49.685602', 'lon': '1.774351'}",Abancourt,admin:fr:60001,Abancourt,60220,60001
stop_area:SNCF:87481614,"{'lat': '47.554627', 'lon': '-1.524514'}",Abbaretz,admin:fr:44001,Abbaretz,44170,44001
stop_area:SNCF:87317362,"{'lat': '50.102216', 'lon': '1.824487'}",Abbeville,admin:fr:80001,Abbeville,80100,80001
stop_area:SNCF:87545269,"{'lat': '48.725443', 'lon': '2.419213'}",Ablon,admin:fr:94001,Ablon-sur-Seine,94480,94001
stop_area:SNCF:87191403,"{'lat': '49.261076', 'lon': '6.346603'}",Aboncourt Mairie,admin:fr:57001,Aboncourt,57920,57001
stop_area:SNCF:87721944,"{'lat': '46.098868', 'lon': '3.444791'}",Abrest Mairie,admin:fr:3001,Abrest,03200,3001
stop_area:SNCF:87677252,"{'lat': '47.663798', 'lon': '3.709584'}",Accolay Le Pont,admin:fr:89130,Deux Rivières,,89130
stop_area:SNCF:87386052,"{'lat': '48.955187', 'lon': '2.091962'}",Achères Grand Cormier,admin:fr:78551,Saint-Germain-en-Laye,,78551
stop_area:SNCF:87381657,"{'lat': '48.97011', 'lon': '2.07739'}",Achères Ville,admin:fr:78005,Achères,78260,78005
stop_area:SNCF:87342048,"{'lat': '50.131741', 'lon': '2.780147'}",Achiet,admin:fr:62005,Achiet-le-Grand,62121,62005
stop_area:SNCF:87658856,"{'lat': '48.905635', 'lon': '7.208238'}",Adamswiller Lotissement la Forêt,admin:fr:67002,Adamswiller,67320,67002
stop_area:SNCF:87658922,"{'lat': '48.903835', 'lon': '7.201179'}",Adamswiller Mairie,admin:fr:67002,Adamswiller,67320,67002
stop_area:SNCF:87495713,"{'lat': '48.728337', 'lon': '2.359676'}",Aérogare Orly Ouest,admin:fr:91479,Paray-Vieille-Poste,91550,91479
stop_area:SNCF:87523548,"{'lat': '48.728829', 'lon': '2.369614'}",Aérogare Orly Sud,admin:fr:91479,Paray-Vieille-Poste,91550,91479
stop_area:SNCF:87271460,"{'lat': '49.00956', 'lon': '2.56135'}",Aéroport Charles de Gaulle 1,admin:fr:93073,Tremblay-en-France,93290,93073
stop_area:SNCF:87271494,"{'lat': '49.003618', 'lon': '2.570812'}",Aéroport Charles de Gaulle 2 TGV,admin:fr:93073,Tremblay-en-France,93290,93073
stop_area:SNCF:87994210,"{'lat': '49.013273', 'lon': '2.541919'}",Aéroport Charles de Gaulle T1,admin:fr:77282,Mauregard,77990,77282
stop_area:SNCF:87001479,"{'lat': '49.003965', 'lon': '2.570665'}",Aéroport Charles-de-Gaulle 2 RER,admin:fr:93073,Tremblay-en-France,93290,93073
stop_area:SNCF:87757559,"{'lat': '43.43137', 'lon': '6.8565'}",Agay,admin:fr:83118,Saint-Raphaël,83530;83700,83118
stop_area:SNCF:87781278,"{'lat': '43.31728', 'lon': '3.466203'}",Agde,admin:fr:34003,Agde,34300,34003
stop_area:SNCF:87586008,"{'lat': '44.207967', 'lon': '0.6208669999999999'}",Agen,admin:fr:47001,Agen,47000,47001
stop_area:SNCF:87595157,"{'lat': '45.286605', 'lon': '0.748653'}",Agonac,admin:fr:24002,Agonac,24460,24002
stop_area:SNCF:87783399,"{'lat': '44.153724', 'lon': '3.097892'}",Aguessac,admin:fr:12002,Aguessac,12520,12002
stop_area:SNCF:87171702,"{'lat': '49.407994', 'lon': '3.973095'}",Aguilcourt - Variscourt,admin:fr:2761,Variscourt,02190,2761
stop_area:SNCF:85014001,"{'lat': '46.31685', 'lon': '6.96367'}",Aigle,admin:osm:relation:1684831,Aigle,1860,
stop_area:SNCF:87485193,"{'lat': '46.09402', 'lon': '-0.95168'}",Aigrefeuille Le Thou,admin:fr:17447,Le Thou,17290,17447
stop_area:SNCF:87695957,"{'lat': '45.537542', 'lon': '5.812926'}",Aiguebelette-Centre,admin:fr:73001,Aiguebelette-le-Lac,73610,73001
stop_area:SNCF:87741421,"{'lat': '45.536323', 'lon': '5.813122'}",Aiguebelette-le-Lac,admin:fr:73001,Aiguebelette-le-Lac,73610,73001
stop_area:SNCF:87741256,"{'lat': '45.543703', 'lon': '6.306737'}",Aiguebelle,admin:fr:73212,Val-d'Arc,73220,73212
stop_area:SNCF:87741710,"{'lat': '45.501835', 'lon': '6.508605'}",Aigueblanche-Centre,admin:fr:73003,Grand-Aigueblanche,,73003
stop_area:SNCF:87734129,"{'lat': '46.014869', 'lon': '3.197912'}",Aigueperse,admin:fr:63001,Aigueperse,63260,63001
stop_area:SNCF:87775858,"{'lat': '43.570901', 'lon': '4.19121'}",Aigues-Mortes,admin:fr:30003,Aigues-Mortes,30220,30003
stop_area:SNCF:87130864,"{'lat': '42.995531', 'lon': '1.878808'}",Aigues-Vives,admin:fr:9002,Aigues-Vives,09600,9002
stop_area:SNCF:87586693,"{'lat': '44.298624', 'lon': '0.335543'}",Aiguillon,admin:fr:47004,Aiguillon,47190,47004
stop_area:SNCF:87215624,"{'lat': '48.254741', 'lon': '4.682252'}",Ailleville,admin:fr:10002,Ailleville,10200,10002
stop_area:SNCF:87185629,"{'lat': '47.91389', 'lon': '6.33736'}",Aillevillers,admin:fr:70171,Corbenay,70320,70171
stop_area:SNCF:87313221,"{'lat': '49.754445', 'lon': '2.364177'}",Ailly-sur-Noye,admin:fr:80010,Ailly-sur-Noye,80250,80010
stop_area:SNCF:87313098,"{'lat': '49.928357', 'lon': '2.20061'}",Ailly-sur-Somme,admin:fr:80011,Ailly-sur-Somme,80470,80011
stop_area:SNCF:87775833,"{'lat': '43.678643', 'lon': '4.20845'}",Aimargues,admin:fr:30006,Aimargues,30470,30006
stop_area:SNCF:87741769,"{'lat': '45.554387', 'lon': '6.648614'}",Aime - La Plagne,admin:fr:73006,Aime-la-Plagne,73210,73006
stop_area:SNCF:87668491,"{'lat': '43.704602', 'lon': '-0.259903'}",Aire-sur-l'Adour - Pl. liberté,admin:fr:40001,Aire-sur-l'Adour,40800,40001
stop_area:SNCF:87713636,"{'lat': '47.170645', 'lon': '5.158352'}",Aiserey,admin:fr:21005,Aiserey,21110,21005
stop_area:SNCF:87741249,"{'lat': '45.560231', 'lon': '6.254831'}",Aiton-Salle-Polyvalente,admin:fr:73007,Aiton,73220,73007
stop_area:SNCF:80153452,"{'lat': '50.7675', 'lon': '6.0912'}",Aix la Chapelle,admin:osm:relation:62564,Aachen,,
stop_area:SNCF:87751404,"{'lat': '43.522903', 'lon': '5.44533'}",Aix-en-Provence,admin:fr:13001,Aix-en-Provence,13080;13540,13001
stop_area:SNCF:87541797,"{'lat': '43.523333', 'lon': '5.43997'}",Aix-en-Provence Gare Routière,admin:fr:13001,Aix-en-Provence,13080;13540,13001
stop_area:SNCF:87319012,"{'lat': '43.455237', 'lon': '5.317534'}",Aix-en-Provence TGV,admin:fr:13001,Aix-en-Provence,13080;13540,13001
stop_area:SNCF:87741132,"{'lat': '45.688161', 'lon': '5.909371'}",Aix-les-Bains le Revard,admin:fr:73008,Aix-les-Bains,73100,73008
stop_area:SNCF:87592667,"{'lat': '45.796573', 'lon': '1.145724'}",Aixe-sur-Vienne,admin:fr:87001,Aixe-sur-Vienne,87700,87001
stop_area:SNCF:87417808,"{'lat': '46.207153', 'lon': '1.99724'}",Ajain,admin:fr:23002,Ajain,23380,23002
stop_area:SNCF:87722744,"{'lat': '45.752428', 'lon': '4.771695'}",Alaï,admin:fr:69244,Tassin-la-Demi-Lune,69160,69244
stop_area:SNCF:87420836,"{'lat': '44.570312', 'lon': '4.587551'}",Alba-la-Romaine Ruines Romaines,admin:fr:7005,Alba-la-Romaine,07400,7005
stop_area:SNCF:87442772,"{'lat': '43.888114', 'lon': '2.46101'}",Alban,admin:fr:81003,Alban,81250,81003
stop_area:SNCF:87613752,"{'lat': '44.468333', 'lon': '1.236667'}",Albas,admin:fr:46001,Albas,46140,46001
stop_area:SNCF:87168716,"{'lat': '44.482404', 'lon': '1.229517'}",Albas Rivière Basse,admin:fr:46001,Albas,46140,46001
stop_area:SNCF:87168724,"{'lat': '44.473153', 'lon': '1.251467'}",Albas Rivière Haute,admin:fr:46001,Albas,46140,46001
stop_area:SNCF:87746115,"{'lat': '45.785946', 'lon': '5.948342'}",Albens,admin:fr:73010,Entrelacs,,73010
stop_area:SNCF:87313072,"{'lat': '50.005434', 'lon': '2.644527'}",Albert,admin:fr:80016,Albert,80300,80016
stop_area:SNCF:87741645,"{'lat': '45.672977', 'lon': '6.383167'}",Albertville,admin:fr:73011,Albertville,73200,73011
stop_area:SNCF:87440354,"{'lat': '43.92461', 'lon': '2.146998'}",Albi,admin:fr:81004,Albi,81000,81004
stop_area:SNCF:87615195,"{'lat': '43.938137', 'lon': '2.141209'}",Albi Madeleine,admin:fr:81004,Albi,81000,81004
stop_area:SNCF:87615005,"{'lat': '43.92238', 'lon': '2.137958'}",Albi Ville,admin:fr:81004,Albi,81000,81004
stop_area:SNCF:87139089,"{'lat': '44.090527', 'lon': '1.44713'}",Albias,admin:fr:82002,Albias,82350,82002
stop_area:SNCF:87613398,"{'lat': '44.091981', 'lon': '1.444922'}",Albias,admin:fr:82002,Albias,82350,82002
stop_area:SNCF:87721266,"{'lat': '45.874897', 'lon': '4.832852'}",Albigny - Neuville,admin:fr:69003,Albigny-sur-Saône,69250,69003
stop_area:SNCF:87697003,"{'lat': '45.875356', 'lon': '4.833042'}",Albigny-Neuville-Arret-TCL-Gare,admin:fr:69003,Albigny-sur-Saône,69250,69003
stop_area:SNCF:87177212,"{'lat': '43.470242', 'lon': '2.533923'}",Albine Croisement N112-D88,admin:fr:81005,Albine,81240,81005
stop_area:SNCF:87444711,"{'lat': '48.433884', 'lon': '0.09853099999999999'}",Alençon,admin:fr:61001,Alençon,61000,61001
stop_area:SNCF:87775288,"{'lat': '44.127825', 'lon': '4.084948'}",Alès,admin:fr:30007,Alès,30100,30007
stop_area:SNCF:87615187,"{'lat': '42.997403', 'lon': '2.252189'}",Alet-les-Bains,admin:fr:11008,Alet-les-Bains,11580,11008
stop_area:SNCF:85010355,"{'lat': '46.47575', 'lon': '6.3997'}",Allaman,admin:osm:relation:1684832,Allaman,1165,
stop_area:SNCF:87117465,"{'lat': '48.542768', 'lon': '5.796812'}",Allamps E.S.A.T,admin:fr:54010,Allamps,54112,54010
stop_area:SNCF:87240242,"{'lat': '44.480354', 'lon': '4.76171'}",Allan Menuiserie,admin:fr:26169,Malataverne,26780,26169
stop_area:SNCF:87645614,"{'lat': '45.229652', 'lon': '2.931311'}",Allanche,admin:fr:15001,Allanche,15160,15001
stop_area:SNCF:87594234,"{'lat': '45.258984', 'lon': '1.473316'}",Allassac,admin:fr:19005,Allassac,19240,19005
stop_area:SNCF:87113878,"{'lat': '48.897109', 'lon': '2.506475'}",Allée de la Tour Rendez-Vous,admin:fr:93077,Villemomble,93250,93077
stop_area:SNCF:87734665,"{'lat': '45.202996', 'lon': '3.713787'}",Allègre,admin:fr:43003,Allègre,43270,43003
stop_area:SNCF:87589390,"{'lat': '45.201985', 'lon': '3.713792'}",Allegre Maison Retraite,admin:fr:43003,Allègre,43270,43003
stop_area:SNCF:87783654,"{'lat': '44.541296', 'lon': '3.663893'}",Allenc,admin:fr:48003,Allenc,48190,48003
stop_area:SNCF:87769554,"{'lat': '44.764001', 'lon': '4.913496'}",Allex,admin:fr:26006,Allex,26400,26006
stop_area:SNCF:87731885,"{'lat': '44.919217', 'lon': '3.673517'}",Alleyras,admin:fr:43005,Alleyras,43580,43005
stop_area:SNCF:87581793,"{'lat': '44.793462', 'lon': '-0.65946'}",Alouette-France,admin:fr:33318,Pessac,33600,33318
stop_area:SNCF:87639955,"{'lat': '48.794562', 'lon': '7.589267'}",Alteckendorf Altdorf,admin:fr:67005,Alteckendorf,67270,67005
stop_area:SNCF:87639930,"{'lat': '48.789785', 'lon': '7.601602'}",Alteckendorf Eckendorf,admin:fr:67005,Alteckendorf,67270,67005
stop_area:SNCF:87639948,"{'lat': '48.792818', 'lon': '7.594688'}",Alteckendorf Mairie,admin:fr:67005,Alteckendorf,67270,67005
stop_area:SNCF:87182238,"{'lat': '47.627017', 'lon': '7.23905'}",Altkirch,admin:fr:68004,Altkirch,68130,68004
stop_area:SNCF:87117515,"{'lat': '49.278966', 'lon': '6.552207'}",Alzing Rue de Brettnach,admin:fr:57016,Alzing,57320,57016
stop_area:SNCF:87172262,"{'lat': '49.52377', 'lon': '4.473898'}",Amagne - Lucquy,admin:fr:8262,Lucquy,08300,8262
stop_area:SNCF:87727917,"{'lat': '48.286223', 'lon': '4.500366'}",Amance la Ville au Bois Eglise,admin:fr:10005,Amance,10140,10005
stop_area:SNCF:87727925,"{'lat': '48.295107', 'lon': '4.516132'}",Amance Mairie/Ecole,admin:fr:10005,Amance,10140,10005
stop_area:SNCF:87592311,"{'lat': '45.952901', 'lon': '1.406583'}",Ambazac,admin:fr:87002,Ambazac,87240,87002
stop_area:SNCF:87743716,"{'lat': '45.954014', 'lon': '5.342402'}",Ambérieu-en-Bugey,admin:fr:1004,Ambérieu-en-Bugey,01500,1004
stop_area:SNCF:87395756,"{'lat': '45.550621', 'lon': '3.739699'}",Ambert,admin:fr:63003,Ambert,63600,63003
stop_area:SNCF:87734574,"{'lat': '45.549644', 'lon': '3.735035'}",Ambert,admin:fr:63003,Ambert,63600,63003
stop_area:SNCF:87721902,"{'lat': '45.539041', 'lon': '3.728011'}",Ambert Piscine,admin:fr:63003,Ambert,63600,63003
stop_area:SNCF:87574343,"{'lat': '47.421469', 'lon': '0.981267'}",Amboise,admin:fr:37003,Amboise,37400,37003
stop_area:SNCF:87743146,"{'lat': '46.011866', 'lon': '5.339141'}",Ambronay - Priay,admin:fr:1007,Ambronay,01500,1007
stop_area:SNCF:87695965,"{'lat': '46.01159', 'lon': '5.338143'}",Ambronay-Priay RD 1075,admin:fr:1007,Ambronay,01500,1007
stop_area:SNCF:87381277,"{'lat': '49.388524', 'lon': '1.735959'}",Amécourt - Talmontier,admin:fr:60626,Talmontiers,60590,60626
stop_area:SNCF:87313874,"{'lat': '49.890746', 'lon': '2.312592'}",Amiens,admin:fr:80021,Amiens,80000,80021
